,zip_code,CBSA Title,MSA_central_outlying,Total_All_loans,Total_Female Owned_loans,Total_Male Owned_loans,Total_Unanswered_loans,White_All_loans,White_Female Owned_loans,White_Male Owned_loans,White_Unanswered_loans,Black_All_loans,Black_Female Owned_loans,Black_Male Owned_loans,Black_Unanswered_loans,Hispanic_All_loans,Hispanic_Female Owned_loans,Hispanic_Male Owned_loans,Hispanic_Unanswered_loans,Asian_All_loans,Asian_Female Owned_loans,Asian_Male Owned_loans,Asian_Unanswered_loans,Total_All_loan_amnt,Total_Female Owned_loan_amnt,Total_Male Owned_loan_amnt,Total_Unanswered_loan_amnt,White_All_loan_amnt,White_Female Owned_loan_amnt,White_Male Owned_loan_amnt,White_Unanswered_loan_amnt,Black_All_loan_amnt,Black_Female Owned_loan_amnt,Black_Male Owned_loan_amnt,Black_Unanswered_loan_amnt,Hispanic_All_loan_amnt,Hispanic_Female Owned_loan_amnt,Hispanic_Male Owned_loan_amnt,Hispanic_Unanswered_loan_amnt,Asian_All_loan_amnt,Asian_Female Owned_loan_amnt,Asian_Male Owned_loan_amnt,Asian_Unanswered_loan_amnt
0,37010,"Clarksville, TN-KY",Central,248.0,16.0,78.0,154.0,48.0,4.0,44.0,,2.0,,,2.0,8.0,4.0,4.0,,,,,,8647099.0,127588.0,4788120.0,3731392.0,4206512.0,68680.0,4137833.0,,41666.0,,,41666.0,90588.0,28908.0,61680.0,,,,,
1,37012,,Outlying,184.0,10.0,38.0,136.0,26.0,4.0,22.0,,,,,,,,,,,,,,6741978.0,87318.0,1826520.0,4828140.0,121234.0,23852.0,97382.0,,,,,,,,,,,,,
2,37013,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,6636.0,1128.0,1394.0,4114.0,230.0,78.0,148.0,4.0,1298.0,666.0,606.0,26.0,148.0,38.0,98.0,12.0,84.0,20.0,54.0,10.0,151016526.0,21775742.0,41227561.0,88013222.0,10305560.0,1224280.0,9047532.0,33750.0,21486907.0,10848749.0,9806497.0,831662.0,4553818.0,519738.0,3341954.0,692126.0,5372572.0,2380356.0,1242648.0,1749568.0
3,37014,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,166.0,26.0,42.0,98.0,38.0,22.0,16.0,,,,,,6.0,2.0,4.0,,,,,,9481836.0,1582596.0,2169430.0,5729810.0,2865866.0,1535996.0,1329870.0,,,,,,55000.0,5000.0,50000.0,,,,,
4,37015,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,704.0,88.0,150.0,466.0,132.0,56.0,72.0,4.0,12.0,,12.0,,4.0,,4.0,,,,,,40969189.0,2397262.0,4783707.0,33788220.0,5451574.0,1813970.0,3522440.0,115164.0,181636.0,,181636.0,,19196.0,,19196.0,,,,,
5,37016,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,42.0,,,42.0,,,,,,,,,,,,,,,,,482718.0,,,482718.0,,,,,,,,,,,,,,,,
6,37018,"Tullahoma-Manchester, TN",Central,100.0,20.0,24.0,56.0,34.0,16.0,18.0,,,,,,,,,,,,,,1314951.0,176156.0,345630.0,793166.0,278336.0,94850.0,183486.0,,,,,,,,,,,,,
7,37019,"Lewisburg, TN",Central,38.0,,2.0,36.0,,,,,,,,,2.0,,2.0,,,,,,1028060.0,,41664.0,986396.0,,,,,,,,,41664.0,,41664.0,,,,,
8,37020,"Shelbyville, TN",Central,266.0,36.0,94.0,136.0,62.0,14.0,48.0,,2.0,,2.0,,,,,,,,,,8384682.0,1030554.0,2385322.0,4968806.0,861434.0,128568.0,732866.0,,41664.0,,41664.0,,,,,,,,,
9,37022,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,232.0,32.0,94.0,106.0,74.0,12.0,62.0,,2.0,,2.0,,,,,,,,,,3745288.0,377902.0,1527183.0,1840202.0,918624.0,163540.0,755084.0,,41664.0,,41664.0,,,,,,,,,
10,37023,"Clarksville, TN-KY",Outlying,46.0,10.0,16.0,20.0,10.0,,10.0,,,,,,2.0,,2.0,,,,,,2241655.0,324974.0,782002.0,1134680.0,414738.0,,414738.0,,,,,,150200.0,,150200.0,,,,,
11,37025,,Outlying,224.0,14.0,60.0,150.0,68.0,14.0,50.0,4.0,,,,,,,,,,,,,4941280.0,115596.0,1745528.0,3080156.0,1285906.0,115596.0,1091462.0,78848.0,,,,,,,,,,,,
12,37026,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,72.0,10.0,22.0,40.0,28.0,10.0,18.0,,,,,,,,,,,,,,4999395.0,123274.0,4113656.0,762466.0,925539.0,123274.0,802266.0,,,,,,,,,,,,,
13,37027,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,7206.0,726.0,1436.0,5044.0,842.0,312.0,512.0,18.0,96.0,48.0,48.0,,44.0,20.0,24.0,,128.0,42.0,74.0,12.0,722871170.0,44036887.0,141765076.0,537069207.0,62590928.0,17051040.0,44173931.0,1365958.0,3383370.0,2085226.0,1298144.0,,6475304.0,4664318.0,1810986.0,,14144145.0,1922846.0,11668222.0,553078.0
14,37028,"Clarksville, TN-KY",Outlying,18.0,4.0,12.0,2.0,2.0,,2.0,,,,,,,,,,,,,,400152.0,73532.0,298378.0,28242.0,41664.0,,41664.0,,,,,,,,,,,,,
15,37029,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,278.0,20.0,80.0,178.0,54.0,6.0,48.0,,2.0,,2.0,,4.0,4.0,,,,,,,14871929.0,1868502.0,4644276.0,8359152.0,1323746.0,68038.0,1255710.0,,25874.0,,25874.0,,1602654.0,1602654.0,,,,,,
16,37030,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,504.0,60.0,116.0,328.0,126.0,44.0,82.0,,,,,,6.0,6.0,,,2.0,,2.0,,20473170.0,1066696.0,5394687.0,14011788.0,3514168.0,768974.0,2745192.0,,,,,,89062.0,89062.0,,,55400.0,,55400.0,
17,37031,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,120.0,18.0,40.0,62.0,24.0,6.0,18.0,,2.0,,2.0,,2.0,2.0,,,,,,,2041514.0,752994.0,384310.0,904210.0,336854.0,145618.0,191234.0,,13220.0,,13220.0,,5236.0,5236.0,,,,,,
18,37032,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,180.0,12.0,70.0,98.0,28.0,4.0,24.0,,,,,,,,,,,,,,3968550.0,102716.0,1555156.0,2310678.0,439206.0,49688.0,389518.0,,,,,,,,,,,,,
19,37033,,Outlying,300.0,36.0,48.0,216.0,60.0,26.0,34.0,,,,,,,,,,2.0,2.0,,,10293603.0,684724.0,1165721.0,8443158.0,1101779.0,320150.0,781629.0,,,,,,,,,,80346.0,80346.0,,
20,37034,"Lewisburg, TN",Central,364.0,36.0,122.0,206.0,76.0,14.0,62.0,,4.0,,4.0,,2.0,,2.0,,2.0,,2.0,,11319566.0,454466.0,3583254.0,7281848.0,1325390.0,112948.0,1212442.0,,40220.0,,40220.0,,184200.0,,184200.0,,28200.0,,28200.0,
21,37035,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,82.0,8.0,22.0,52.0,10.0,6.0,4.0,,,,,,,,,,,,,,1926424.0,57902.0,558928.0,1309594.0,84572.0,53658.0,30914.0,,,,,,,,,,,,,
22,37036,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,284.0,18.0,62.0,204.0,58.0,14.0,44.0,,4.0,2.0,2.0,,,,,,,,,,9523928.0,1440328.0,1840428.0,6243174.0,2675478.0,1311986.0,1363492.0,,47970.0,6306.0,41664.0,,,,,,,,,
23,37037,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,314.0,40.0,72.0,202.0,56.0,8.0,48.0,,4.0,,4.0,,2.0,,,2.0,6.0,6.0,,,18418584.0,407828.0,6191496.0,11819260.0,5468204.0,74828.0,5393376.0,,77168.0,,77168.0,,339490.0,,,339490.0,70772.0,70772.0,,
24,37040,"Clarksville, TN-KY",Central,3654.0,758.0,900.0,1996.0,356.0,138.0,208.0,10.0,448.0,270.0,168.0,10.0,38.0,20.0,18.0,,88.0,24.0,60.0,4.0,206688836.0,25275480.0,59076898.0,122336456.0,23723183.0,4543702.0,18691192.0,488288.0,7047170.0,4084364.0,2776031.0,186776.0,3494018.0,848560.0,2645458.0,,5602005.0,718386.0,4838468.0,45152.0
25,37042,"Clarksville, TN-KY",Central,3346.0,746.0,670.0,1930.0,192.0,80.0,106.0,6.0,638.0,360.0,266.0,12.0,76.0,40.0,36.0,,28.0,18.0,8.0,2.0,71168019.0,12692002.0,15690218.0,42785800.0,6510856.0,1636256.0,4352418.0,522182.0,10334858.0,5613788.0,4540338.0,180732.0,1159322.0,480983.0,678339.0,,736404.0,375140.0,337864.0,23400.0
26,37043,"Clarksville, TN-KY",Central,2802.0,460.0,710.0,1632.0,268.0,112.0,156.0,,150.0,76.0,74.0,,42.0,12.0,28.0,2.0,66.0,30.0,34.0,2.0,129242772.0,14626710.0,38811158.0,75804904.0,10580869.0,4252964.0,6327906.0,,3156942.0,1156162.0,2000782.0,,2574611.0,115504.0,1416022.0,1043084.0,2910872.0,1246350.0,1593158.0,71364.0
27,37046,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,420.0,60.0,88.0,272.0,80.0,38.0,38.0,4.0,8.0,2.0,4.0,2.0,,,,,,,,,19104421.0,965348.0,2656808.0,15482266.0,1729180.0,657782.0,1036128.0,35270.0,143456.0,37914.0,83332.0,22210.0,,,,,,,,
28,37047,"Lewisburg, TN",Central,146.0,20.0,48.0,78.0,24.0,6.0,18.0,,2.0,,2.0,,,,,,,,,,3645109.0,200970.0,806460.0,2637680.0,374600.0,104724.0,269876.0,,37916.0,,37916.0,,,,,,,,,
29,37048,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,264.0,44.0,76.0,144.0,66.0,26.0,40.0,,,,,,,,,,,,,,5666487.0,1210150.0,1780830.0,2675508.0,1632196.0,387786.0,1244412.0,,,,,,,,,,,,,
30,37049,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,162.0,12.0,50.0,100.0,36.0,8.0,28.0,,4.0,2.0,2.0,,,,,,,,,,3243372.0,148556.0,1070309.0,2024506.0,716521.0,38118.0,678402.0,,83328.0,41664.0,41664.0,,,,,,,,,
31,37050,"Clarksville, TN-KY",Outlying,96.0,6.0,32.0,58.0,22.0,6.0,16.0,,,,,,,,,,,,,,2290772.0,58194.0,1154150.0,1078428.0,217052.0,58194.0,158858.0,,,,,,,,,,,,,
32,37051,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,180.0,10.0,50.0,120.0,34.0,4.0,30.0,,,,,,,,,,,,,,8388646.0,315270.0,5119879.0,2953496.0,489099.0,42926.0,446174.0,,,,,,,,,,,,,
33,37052,"Clarksville, TN-KY",Central,142.0,10.0,48.0,84.0,44.0,10.0,34.0,,,,,,,,,,,,,,1883534.0,59550.0,600496.0,1223486.0,433413.0,59550.0,373862.0,,,,,,,,,,,,,
34,37055,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,1670.0,134.0,380.0,1156.0,266.0,76.0,188.0,2.0,24.0,16.0,8.0,,10.0,4.0,6.0,,20.0,8.0,12.0,,97355596.0,3223688.0,35892659.0,58239248.0,10429254.0,2013419.0,8405836.0,10000.0,216646.0,177682.0,38964.0,,523106.0,135128.0,387978.0,,1452212.0,181632.0,1270580.0,
35,37057,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,70.0,,30.0,40.0,14.0,,14.0,,,,,,,,,,,,,,634494.0,,310390.0,324104.0,158832.0,,158832.0,,,,,,,,,,,,,
36,37058,"Clarksville, TN-KY",Outlying,266.0,54.0,70.0,142.0,38.0,26.0,12.0,,2.0,2.0,,,2.0,,2.0,,,,,,6949362.0,1206579.0,2005073.0,3737710.0,663940.0,330388.0,333552.0,,25000.0,25000.0,,,5124.0,,5124.0,,,,,
37,37059,,Outlying,86.0,,14.0,72.0,14.0,,14.0,,,,,,,,,,,,,,2823805.0,,323480.0,2500326.0,323480.0,,323480.0,,,,,,,,,,,,,
38,37060,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,172.0,20.0,42.0,110.0,32.0,8.0,24.0,,,,,,2.0,,2.0,,,,,,8211472.0,133484.0,4748460.0,3329528.0,3979462.0,55610.0,3923854.0,,,,,,187870.0,,187870.0,,,,,
39,37061,,Outlying,408.0,32.0,152.0,224.0,138.0,22.0,116.0,,6.0,,6.0,,4.0,2.0,2.0,,8.0,4.0,2.0,2.0,12834646.0,1500849.0,5973455.0,5360344.0,4377125.0,415200.0,3961925.0,,86778.0,,86778.0,,45380.0,3714.0,41666.0,,101740.0,52230.0,18874.0,30636.0
40,37062,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,612.0,54.0,156.0,402.0,118.0,26.0,86.0,6.0,2.0,,2.0,,6.0,,6.0,,4.0,4.0,,,15191362.0,404448.0,4081112.0,10705802.0,2479919.0,198138.0,2072450.0,209330.0,41664.0,,41664.0,,104707.0,,104707.0,,14500.0,14500.0,,
41,37064,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,6134.0,658.0,1354.0,4122.0,946.0,306.0,618.0,22.0,82.0,36.0,42.0,4.0,62.0,28.0,34.0,,46.0,16.0,26.0,4.0,368183714.0,30661712.0,85196526.0,252325476.0,45878995.0,11308511.0,33697514.0,872970.0,1682385.0,617986.0,1042965.0,21434.0,2496222.0,1527734.0,968488.0,,1832814.0,422262.0,1180152.0,230400.0
42,37066,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,3156.0,450.0,806.0,1900.0,586.0,192.0,384.0,10.0,148.0,94.0,54.0,,40.0,12.0,28.0,,20.0,2.0,18.0,,195792051.0,9726348.0,47801899.0,138263804.0,31851447.0,4571039.0,24868584.0,2411824.0,2379132.0,1310348.0,1068785.0,,888783.0,86318.0,802465.0,,831840.0,10884.0,820956.0,
43,37067,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,4436.0,470.0,1012.0,2954.0,636.0,200.0,412.0,24.0,34.0,14.0,20.0,,64.0,22.0,38.0,4.0,72.0,26.0,40.0,6.0,523919248.0,22708148.0,126827363.0,374383738.0,52356944.0,9243658.0,37281348.0,5831938.0,491130.0,142068.0,349062.0,,1911775.0,182132.0,1650476.0,79166.0,3522725.0,429834.0,2853868.0,239022.0
44,37069,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,1502.0,174.0,294.0,1034.0,214.0,84.0,126.0,4.0,2.0,,2.0,,8.0,2.0,6.0,,12.0,,12.0,,64830658.0,3839192.0,16532101.0,44459364.0,7994438.0,1900322.0,5959092.0,135024.0,40414.0,,40414.0,,103538.0,30896.0,72642.0,,489174.0,,489174.0,
45,37072,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,2450.0,376.0,582.0,1492.0,296.0,96.0,192.0,8.0,184.0,116.0,66.0,2.0,38.0,22.0,16.0,,54.0,14.0,34.0,6.0,158541922.0,13013130.0,33939533.0,111589260.0,20292768.0,4019072.0,15836548.0,437146.0,4638722.0,2685296.0,1911926.0,41500.0,1485088.0,496924.0,988164.0,,2029408.0,217324.0,1375096.0,436988.0
46,37073,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,444.0,48.0,140.0,256.0,92.0,32.0,56.0,4.0,4.0,4.0,,,,,,,8.0,,8.0,,22010024.0,3318323.0,7176136.0,11515564.0,3845159.0,2455923.0,1373785.0,15450.0,99994.0,99994.0,,,,,,,55828.0,,55828.0,
47,37074,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,466.0,38.0,116.0,312.0,78.0,34.0,42.0,2.0,14.0,,14.0,,,,,,,,,,11814152.0,342076.0,3303550.0,8168526.0,1353360.0,303616.0,1024346.0,25400.0,177096.0,,177096.0,,,,,,,,,
48,37075,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,5260.0,650.0,1152.0,3458.0,750.0,278.0,466.0,6.0,166.0,78.0,86.0,2.0,56.0,22.0,34.0,,56.0,26.0,24.0,6.0,273775907.0,18931943.0,74299956.0,180544006.0,27604578.0,7765205.0,19284004.0,555370.0,2538229.0,1069212.0,1449016.0,20000.0,1611198.0,332248.0,1278950.0,,1923790.0,858172.0,857558.0,208060.0
49,37076,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,2614.0,388.0,574.0,1652.0,202.0,60.0,128.0,14.0,316.0,182.0,130.0,4.0,28.0,12.0,16.0,,52.0,12.0,38.0,2.0,96519915.0,9198722.0,28216474.0,59104718.0,12138250.0,1733280.0,9941582.0,463388.0,7438418.0,3636073.0,3761518.0,40828.0,1185346.0,123906.0,1061440.0,,2283952.0,446252.0,1775396.0,62304.0
50,37078,,Outlying,78.0,6.0,32.0,40.0,22.0,4.0,18.0,,,,,,,,,,4.0,,,4.0,3109801.0,217684.0,2401789.0,490328.0,1592524.0,31084.0,1561440.0,,,,,,,,,,31976.0,,,31976.0
51,37079,"Clarksville, TN-KY",Outlying,82.0,10.0,34.0,38.0,12.0,4.0,8.0,,,,,,,,,,,,,,2715260.0,148566.0,680226.0,1886468.0,161326.0,35516.0,125810.0,,,,,,,,,,,,,
52,37080,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,318.0,44.0,64.0,210.0,78.0,38.0,40.0,,6.0,2.0,4.0,,6.0,,6.0,,,,,,14580264.0,654594.0,3131026.0,10794644.0,1720906.0,470702.0,1250206.0,,135242.0,56078.0,79164.0,,110732.0,,110732.0,,,,,
53,37082,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,380.0,36.0,88.0,256.0,62.0,16.0,44.0,2.0,6.0,2.0,4.0,,2.0,2.0,,,2.0,,2.0,,9843579.0,569478.0,2501786.0,6772314.0,1632894.0,227706.0,1378524.0,26664.0,53302.0,16330.0,36972.0,,1990.0,1990.0,,,11868.0,,11868.0,
54,37083,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,1486.0,158.0,588.0,740.0,538.0,108.0,424.0,6.0,,,,,14.0,4.0,10.0,,2.0,2.0,,,46505693.0,2046752.0,14617812.0,29841128.0,8105191.0,950044.0,6642656.0,512490.0,,,,,254998.0,38734.0,216264.0,,41666.0,41666.0,,
55,37085,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,182.0,22.0,44.0,116.0,36.0,14.0,22.0,,6.0,2.0,4.0,,,,,,,,,,4059484.0,620481.0,703450.0,2735556.0,850082.0,515349.0,334734.0,,109504.0,41664.0,67840.0,,,,,,,,,
56,37086,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,2102.0,274.0,512.0,1316.0,130.0,28.0,102.0,,308.0,148.0,152.0,8.0,44.0,4.0,40.0,,26.0,10.0,12.0,4.0,117246263.0,9360178.0,26857912.0,81028172.0,10880522.0,300852.0,10579670.0,,4728050.0,2071506.0,2518334.0,138210.0,1447168.0,41496.0,1405672.0,,884590.0,133224.0,552726.0,198640.0
57,37087,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,3114.0,290.0,508.0,2316.0,420.0,140.0,272.0,8.0,106.0,66.0,30.0,10.0,20.0,2.0,18.0,,16.0,12.0,4.0,,139623935.0,5498687.0,23038820.0,111086428.0,12751596.0,2680770.0,9955863.0,114962.0,1751510.0,1032758.0,580866.0,137886.0,2314468.0,41666.0,2272802.0,,324928.0,155848.0,169080.0,
58,37090,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,1012.0,98.0,188.0,726.0,158.0,54.0,102.0,2.0,28.0,14.0,12.0,2.0,,,,,2.0,2.0,,,50186546.0,2801007.0,6387346.0,40998192.0,6018862.0,1974430.0,3923432.0,121000.0,1342744.0,454574.0,425526.0,462644.0,,,,,3944.0,3944.0,,
59,37091,"Lewisburg, TN",Central,924.0,84.0,202.0,638.0,142.0,38.0,100.0,4.0,10.0,4.0,6.0,,6.0,4.0,2.0,,4.0,2.0,2.0,,53517711.0,4124973.0,9193420.0,40199318.0,13358574.0,3153020.0,4202877.0,6002678.0,108008.0,67184.0,40824.0,,244716.0,224716.0,20000.0,,49424.0,41664.0,7760.0,
60,37095,,Outlying,106.0,4.0,26.0,76.0,28.0,4.0,24.0,,,,,,,,,,,,,,916354.0,5484.0,228870.0,682000.0,174354.0,5484.0,168870.0,,,,,,,,,,,,,
61,37096,,Outlying,338.0,36.0,108.0,194.0,108.0,24.0,82.0,2.0,4.0,,4.0,,2.0,2.0,,,,,,,13525070.0,227810.0,8970958.0,4326302.0,8577334.0,158340.0,8406924.0,12070.0,43278.0,,43278.0,,6420.0,6420.0,,,,,,
62,37097,,Outlying,106.0,4.0,44.0,58.0,42.0,4.0,38.0,,,,,,,,,,,,,,2030632.0,44822.0,804090.0,1181720.0,735532.0,44822.0,690710.0,,,,,,,,,,,,,
63,37098,,Outlying,124.0,6.0,38.0,80.0,20.0,4.0,16.0,,,,,,,,,,,,,,5706996.0,271922.0,1864138.0,3570936.0,1185724.0,55124.0,1130600.0,,,,,,,,,,,,,
64,37101,,Outlying,352.0,32.0,118.0,202.0,114.0,24.0,90.0,,,,,,2.0,,2.0,,2.0,,2.0,,15435127.0,909100.0,4247333.0,10278696.0,3069781.0,499584.0,2570197.0,,,,,,7270.0,,7270.0,,51500.0,,51500.0,
65,37110,"McMinnville, TN",Central,1620.0,186.0,468.0,966.0,440.0,110.0,314.0,16.0,12.0,6.0,6.0,,10.0,2.0,8.0,,6.0,,6.0,,62426186.0,5911514.0,17775979.0,38738696.0,18995700.0,3036650.0,12104471.0,3854580.0,126106.0,87782.0,38324.0,,211816.0,35000.0,176816.0,,300660.0,,300660.0,
66,37115,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,2812.0,486.0,686.0,1640.0,232.0,82.0,142.0,8.0,470.0,236.0,228.0,6.0,52.0,16.0,36.0,,26.0,12.0,14.0,,150414345.0,20194014.0,29677709.0,100542622.0,14806133.0,5435988.0,9104918.0,265226.0,8997525.0,4469380.0,4428252.0,99892.0,4260318.0,201962.0,4058356.0,,932586.0,183712.0,748874.0,
67,37118,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,40.0,4.0,6.0,30.0,4.0,2.0,2.0,,,,,,,,,,,,,,438364.0,36370.0,121594.0,280400.0,51856.0,11026.0,40830.0,,,,,,,,,,,,,
68,37122,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,3830.0,460.0,778.0,2592.0,468.0,176.0,286.0,6.0,100.0,68.0,26.0,6.0,32.0,20.0,8.0,4.0,78.0,22.0,56.0,,159524384.0,18712200.0,31371747.0,109440436.0,23944452.0,11133418.0,12356424.0,454610.0,1583534.0,855114.0,681394.0,47024.0,1771876.0,431152.0,710044.0,630680.0,2021482.0,380434.0,1641048.0,
69,37127,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,934.0,118.0,198.0,618.0,80.0,28.0,46.0,6.0,62.0,26.0,36.0,,12.0,10.0,2.0,,26.0,4.0,18.0,4.0,46433632.0,3190910.0,10472155.0,32770567.0,2818296.0,1312188.0,1156412.0,349696.0,1325430.0,520176.0,805256.0,,371982.0,349028.0,22954.0,,885708.0,52740.0,707784.0,125184.0
70,37128,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,3192.0,594.0,730.0,1868.0,342.0,150.0,186.0,6.0,364.0,186.0,174.0,4.0,66.0,28.0,36.0,2.0,56.0,32.0,22.0,2.0,88984130.0,11017706.0,20423124.0,57543303.0,7026350.0,2340800.0,4659612.0,25940.0,6401167.0,3099600.0,3258876.0,42690.0,1461235.0,460764.0,962806.0,37664.0,1425098.0,679338.0,713961.0,31800.0
71,37129,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,4398.0,540.0,1012.0,2846.0,526.0,196.0,320.0,10.0,186.0,80.0,106.0,,40.0,4.0,34.0,2.0,88.0,12.0,52.0,24.0,292045180.0,14133908.0,74358523.0,203552750.0,43600246.0,7491586.0,35054092.0,1054570.0,3943215.0,1130462.0,2812754.0,,1293522.0,48208.0,1012920.0,232396.0,4323042.0,509738.0,2905040.0,908264.0
72,37130,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,3474.0,548.0,788.0,2138.0,368.0,118.0,244.0,6.0,386.0,218.0,158.0,10.0,28.0,14.0,12.0,2.0,58.0,18.0,32.0,8.0,155168400.0,12981728.0,37583544.0,104603130.0,20029319.0,4339126.0,15409110.0,281086.0,5866828.0,3094380.0,2618948.0,153500.0,1140760.0,218726.0,434054.0,487980.0,1792093.0,624446.0,836994.0,330654.0
73,37132,,Outlying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,37134,,Outlying,98.0,4.0,28.0,66.0,20.0,2.0,18.0,,,,,,,,,,4.0,2.0,2.0,,4068300.0,98480.0,1714118.0,2255702.0,736548.0,63096.0,673452.0,,,,,,,,,,60584.0,35384.0,25200.0,
75,37135,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,1282.0,118.0,266.0,898.0,170.0,48.0,114.0,8.0,42.0,14.0,26.0,2.0,14.0,6.0,6.0,2.0,18.0,4.0,12.0,2.0,48688542.0,1917030.0,12134882.0,34636630.0,4059662.0,972716.0,2988076.0,98868.0,947544.0,136776.0,770768.0,40000.0,956118.0,80668.0,588120.0,287330.0,732862.0,66200.0,498762.0,167900.0
76,37137,,Outlying,62.0,10.0,10.0,42.0,8.0,,6.0,2.0,,,,,,,,,,,,,857506.0,35402.0,150744.0,671362.0,117696.0,,76906.0,40790.0,,,,,,,,,,,,
77,37138,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,1354.0,162.0,294.0,898.0,174.0,60.0,114.0,,72.0,28.0,40.0,4.0,8.0,,8.0,,26.0,2.0,20.0,4.0,52025603.0,5352726.0,12670706.0,34002172.0,7868715.0,3257916.0,4610798.0,,1653394.0,414308.0,1195342.0,43744.0,74516.0,,74516.0,,1518730.0,17284.0,1474606.0,26840.0
78,37140,,Outlying,8.0,,2.0,6.0,2.0,,2.0,,,,,,,,,,,,,,669330.0,,5264.0,664066.0,5264.0,,5264.0,,,,,,,,,,,,,
79,37141,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,62.0,6.0,24.0,32.0,20.0,4.0,14.0,2.0,,,,,,,,,2.0,,2.0,,956422.0,35440.0,440151.0,480830.0,386564.0,26670.0,334892.0,25000.0,,,,,,,,,32766.0,,32766.0,
80,37142,"Clarksville, TN-KY",Central,78.0,12.0,24.0,42.0,20.0,4.0,16.0,,,,,,,,,,,,,,1738574.0,450012.0,590114.0,698448.0,464456.0,116714.0,347742.0,,,,,,,,,,,,,
81,37143,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,166.0,12.0,26.0,128.0,26.0,10.0,16.0,,2.0,,2.0,,,,,,,,,,5421827.0,118926.0,731572.0,4571330.0,753308.0,95530.0,657780.0,,30000.0,,30000.0,,,,,,,,,
82,37144,,Outlying,362.0,10.0,62.0,290.0,42.0,4.0,38.0,,4.0,,4.0,,,,,,2.0,,2.0,,4381141.0,111886.0,948702.0,3320552.0,634002.0,26890.0,607112.0,,58290.0,,58290.0,,,,,,40000.0,,40000.0,
83,37145,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,174.0,8.0,30.0,136.0,32.0,6.0,24.0,2.0,,,,,,,,,,,,,2011566.0,73630.0,323033.0,1614904.0,339312.0,62660.0,273274.0,3378.0,,,,,,,,,,,,
84,37146,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,352.0,50.0,86.0,216.0,46.0,16.0,30.0,,,,,,8.0,,4.0,4.0,4.0,4.0,,,22288330.0,2481425.0,4263884.0,15543020.0,2119144.0,681574.0,1437570.0,,,,,,260738.0,,226370.0,34368.0,179516.0,179516.0,,
